,runtime_minutes,genres,title,foreign_gross,movie,production_budget,domestic_gross_y,worldwide_gross,domestic_success,foreign_success,WW_success
665,97.0,Adventure,Hotel Transylvania 3: Summer Vacation,361100000.0,Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,2.5769244923076924,5.555384615384615,8.108922492307693
665,97.0,Animation,Hotel Transylvania 3: Summer Vacation,361100000.0,Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,2.5769244923076924,5.555384615384615,8.108922492307693
665,97.0,Comedy,Hotel Transylvania 3: Summer Vacation,361100000.0,Hotel Transylvania 3: Summer Vacation,65000000.0,167500092.0,527079962.0,2.5769244923076924,5.555384615384615,8.108922492307693
667,88.0,Comedy,Date Night,53600000.0,Date Night,55000000.0,98711404.0,152269033.0,1.7947528,0.9745454545454545,2.768527872727273
667,88.0,Crime,Date Night,53600000.0,Date Night,55000000.0,98711404.0,152269033.0,1.7947528,0.9745454545454545,2.768527872727273
667,88.0,Romance,Date Night,53600000.0,Date Night,55000000.0,98711404.0,152269033.0,1.7947528,0.9745454545454545,2.768527872727273
671,124.0,Adventure,Prometheus,276900000.0,Prometheus,125000000.0,126477084.0,402448265.0,1.011816672,2.2152,3.21958612
671,124.0,Mystery,Prometheus,276900000.0,Prometheus,125000000.0,126477084.0,402448265.0,1.011816672,2.2152,3.21958612
671,124.0,Sci-Fi,Prometheus,276900000.0,Prometheus,125000000.0,126477084.0,402448265.0,1.011816672,2.2152,3.21958612
674,116.0,Thriller,Oblivion,197100000.0,Oblivion,120000000.0,89107235.0,287916633.0,0.7425602916666667,1.6425,2.399305275
675,124.0,Action,Oblivion,197100000.0,Oblivion,120000000.0,89107235.0,287916633.0,0.7425602916666667,1.6425,2.399305275
675,124.0,Adventure,Oblivion,197100000.0,Oblivion,120000000.0,89107235.0,287916633.0,0.7425602916666667,1.6425,2.399305275
675,124.0,Sci-Fi,Oblivion,197100000.0,Oblivion,120000000.0,89107235.0,287916633.0,0.7425602916666667,1.6425,2.399305275
676,146.0,Action,The Hunger Games: Catching Fire,440300000.0,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,3.2666772846153846,3.3869230769230767,6.652831130769231
676,146.0,Adventure,The Hunger Games: Catching Fire,440300000.0,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,3.2666772846153846,3.3869230769230767,6.652831130769231
676,146.0,Sci-Fi,The Hunger Games: Catching Fire,440300000.0,The Hunger Games: Catching Fire,130000000.0,424668047.0,864868047.0,3.2666772846153846,3.3869230769230767,6.652831130769231
679,132.0,Action,Need for Speed,159700000.0,Need for Speed,66000000.0,43568507.0,194169619.0,0.6601288939393939,2.41969696969697,2.9419639242424243
679,132.0,Crime,Need for Speed,159700000.0,Need for Speed,66000000.0,43568507.0,194169619.0,0.6601288939393939,2.41969696969697,2.9419639242424243
679,132.0,Thriller,Need for Speed,159700000.0,Need for Speed,66000000.0,43568507.0,194169619.0,0.6601288939393939,2.41969696969697,2.9419639242424243
692,110.0,Action,The Legend of Tarzan,230100000.0,The Legend of Tarzan,180000000.0,126643061.0,348902025.0,0.7035725611111111,1.2783333333333333,1.9383445833333333
692,110.0,Adventure,The Legend of Tarzan,230100000.0,The Legend of Tarzan,180000000.0,126643061.0,348902025.0,0.7035725611111111,1.2783333333333333,1.9383445833333333
692,110.0,Drama,The Legend of Tarzan,230100000.0,The Legend of Tarzan,180000000.0,126643061.0,348902025.0,0.7035725611111111,1.2783333333333333,1.9383445833333333
697,87.0,Adventure,Storks,110700000.0,Storks,70000000.0,72679278.0,183353431.0,1.0382754,1.5814285714285714,2.6193347285714284
697,87.0,Animation,Storks,110700000.0,Storks,70000000.0,72679278.0,183353431.0,1.0382754,1.5814285714285714,2.6193347285714284
697,87.0,Comedy,Storks,110700000.0,Storks,70000000.0,72679278.0,183353431.0,1.0382754,1.5814285714285714,2.6193347285714284
701,105.0,Action,Pompeii,94600000.0,Pompeii,80000000.0,23169033.0,108469033.0,0.2896129125,1.1825,1.3558629125
701,105.0,Adventure,Pompeii,94600000.0,Pompeii,80000000.0,23169033.0,108469033.0,0.2896129125,1.1825,1.3558629125
701,105.0,Drama,Pompeii,94600000.0,Pompeii,80000000.0,23169033.0,108469033.0,0.2896129125,1.1825,1.3558629125
705,126.0,Action,King Arthur: Legend of the Sword,109500000.0,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,0.22385752,0.6257142857142857,0.7978876342857143
705,126.0,Adventure,King Arthur: Legend of the Sword,109500000.0,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,0.22385752,0.6257142857142857,0.7978876342857143
705,126.0,Drama,King Arthur: Legend of the Sword,109500000.0,King Arthur: Legend of the Sword,175000000.0,39175066.0,139630336.0,0.22385752,0.6257142857142857,0.7978876342857143
706,97.0,Action,The Angry Birds Movie,244800000.0,The Angry Birds Movie,73000000.0,107509366.0,352327887.0,1.4727310410958905,3.3534246575342466,4.826409410958904
706,97.0,Animation,The Angry Birds Movie,244800000.0,The Angry Birds Movie,73000000.0,107509366.0,352327887.0,1.4727310410958905,3.3534246575342466,4.826409410958904
706,97.0,Comedy,The Angry Birds Movie,244800000.0,The Angry Birds Movie,73000000.0,107509366.0,352327887.0,1.4727310410958905,3.3534246575342466,4.826409410958904
708,101.0,Comedy,Grown Ups 2,113300000.0,Grown Ups 2,80000000.0,133668525.0,247023808.0,1.6708565625,1.41625,3.0877976
709,149.0,Drama,Gone Girl,201600000.0,Gone Girl,61000000.0,167767189.0,368567189.0,2.750281786885246,3.3049180327868855,6.042085065573771
709,149.0,Mystery,Gone Girl,201600000.0,Gone Girl,61000000.0,167767189.0,368567189.0,2.750281786885246,3.3049180327868855,6.042085065573771
709,149.0,Thriller,Gone Girl,201600000.0,Gone Girl,61000000.0,167767189.0,368567189.0,2.750281786885246,3.3049180327868855,6.042085065573771
710,105.0,Adventure,Coco,597400000.0,Coco,175000000.0,209726015.0,798008101.0,1.1984343714285715,3.4137142857142857,4.560046291428572
710,105.0,Animation,Coco,597400000.0,Coco,175000000.0,209726015.0,798008101.0,1.1984343714285715,3.4137142857142857,4.560046291428572
710,105.0,Comedy,Coco,597400000.0,Coco,175000000.0,209726015.0,798008101.0,1.1984343714285715,3.4137142857142857,4.560046291428572
711,98.0,Horror,Coco,597400000.0,Coco,175000000.0,209726015.0,798008101.0,1.1984343714285715,3.4137142857142857,4.560046291428572
715,88.0,Adventure,The Peanuts Movie,116100000.0,The Peanuts Movie,99000000.0,130178411.0,250091610.0,1.3149334444444445,1.1727272727272726,2.5261778787878786
715,88.0,Animation,The Peanuts Movie,116100000.0,The Peanuts Movie,99000000.0,130178411.0,250091610.0,1.3149334444444445,1.1727272727272726,2.5261778787878786
715,88.0,Comedy,The Peanuts Movie,116100000.0,The Peanuts Movie,99000000.0,130178411.0,250091610.0,1.3149334444444445,1.1727272727272726,2.5261778787878786
718,104.0,Action,Monster Trucks,31100000.0,Monster Trucks,125000000.0,33370166.0,61642798.0,0.266961328,0.2488,0.493142384
718,104.0,Adventure,Monster Trucks,31100000.0,Monster Trucks,125000000.0,33370166.0,61642798.0,0.266961328,0.2488,0.493142384
718,104.0,Comedy,Monster Trucks,31100000.0,Monster Trucks,125000000.0,33370166.0,61642798.0,0.266961328,0.2488,0.493142384
722,130.0,Action,Thor: Ragnarok,538900000.0,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,1.7503238277777777,2.993888888888889,4.705444577777778
722,130.0,Adventure,Thor: Ragnarok,538900000.0,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,1.7503238277777777,2.993888888888889,4.705444577777778
722,130.0,Comedy,Thor: Ragnarok,538900000.0,Thor: Ragnarok,180000000.0,315058289.0,846980024.0,1.7503238277777777,2.993888888888889,4.705444577777778
724,110.0,Action,The Nutcracker in 3D,16000000.0,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,0.0021717666666666666,0.17777777777777778,0.22740017777777777
724,110.0,Family,The Nutcracker in 3D,16000000.0,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,0.0021717666666666666,0.17777777777777778,0.22740017777777777
724,110.0,Fantasy,The Nutcracker in 3D,16000000.0,The Nutcracker in 3D,90000000.0,195459.0,20466016.0,0.0021717666666666666,0.17777777777777778,0.22740017777777777
727,106.0,Adventure,Cars 2,370700000.0,Cars 2,200000000.0,191450875.0,560155383.0,0.957254375,1.8535,2.800776915
727,106.0,Animation,Cars 2,370700000.0,Cars 2,200000000.0,191450875.0,560155383.0,0.957254375,1.8535,2.800776915
727,106.0,Comedy,Cars 2,370700000.0,Cars 2,200000000.0,191450875.0,560155383.0,0.957254375,1.8535,2.800776915
732,103.0,Action,This Means War,101700000.0,This Means War,65000000.0,54760791.0,156974557.0,0.8424737076923077,1.5646153846153845,2.4149931846153847
732,103.0,Comedy,This Means War,101700000.0,This Means War,65000000.0,54760791.0,156974557.0,0.8424737076923077,1.5646153846153845,2.4149931846153847
732,103.0,Romance,This Means War,101700000.0,This Means War,65000000.0,54760791.0,156974557.0,0.8424737076923077,1.5646153846153845,2.4149931846153847
733,91.0,Adventure,Free Birds,54600000.0,Free Birds,55000000.0,55750480.0,110387072.0,1.0136450909090908,0.9927272727272727,2.0070376727272725
733,91.0,Animation,Free Birds,54600000.0,Free Birds,55000000.0,55750480.0,110387072.0,1.0136450909090908,0.9927272727272727,2.0070376727272725
733,91.0,Comedy,Free Birds,54600000.0,Free Birds,55000000.0,55750480.0,110387072.0,1.0136450909090908,0.9927272727272727,2.0070376727272725
736,106.0,Adventure,Percy Jackson: Sea of Monsters,131300000.0,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,0.7617728222222222,1.458888888888889,2.231772822222222
736,106.0,Family,Percy Jackson: Sea of Monsters,131300000.0,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,0.7617728222222222,1.458888888888889,2.231772822222222
736,106.0,Fantasy,Percy Jackson: Sea of Monsters,131300000.0,Percy Jackson: Sea of Monsters,90000000.0,68559554.0,200859554.0,0.7617728222222222,1.458888888888889,2.231772822222222
742,115.0,Comedy,Ted 2,135200000.0,Ted 2,68000000.0,81476385.0,217214143.0,1.1981821323529411,1.988235294117647,3.194325632352941
743,122.0,Action,Star Trek Beyond,184600000.0,Star Trek Beyond,185000000.0,158848340.0,335802233.0,0.8586396756756757,0.9978378378378379,1.8151472054054054
743,122.0,Adventure,Star Trek Beyond,184600000.0,Star Trek Beyond,185000000.0,158848340.0,335802233.0,0.8586396756756757,0.9978378378378379,1.8151472054054054
743,122.0,Sci-Fi,Star Trek Beyond,184600000.0,Star Trek Beyond,185000000.0,158848340.0,335802233.0,0.8586396756756757,0.9978378378378379,1.8151472054054054
750,98.0,Comedy,Little Fockers,162200000.0,Little Fockers,100000000.0,148438600.0,310650574.0,1.484386,1.622,3.10650574
750,98.0,Romance,Little Fockers,162200000.0,Little Fockers,100000000.0,148438600.0,310650574.0,1.484386,1.622,3.10650574
751,120.0,Action,Justice League,428900000.0,Justice League,300000000.0,229024295.0,655945209.0,0.7634143166666667,1.4296666666666666,2.18648403
751,120.0,Adventure,Justice League,428900000.0,Justice League,300000000.0,229024295.0,655945209.0,0.7634143166666667,1.4296666666666666,2.18648403
751,120.0,Fantasy,Justice League,428900000.0,Justice League,300000000.0,229024295.0,655945209.0,0.7634143166666667,1.4296666666666666,2.18648403
756,102.0,Action,Seventh Son,97000000.0,Seventh Son,95000000.0,17725785.0,108874967.0,0.1865872105263158,1.0210526315789474,1.1460522842105263
756,102.0,Adventure,Seventh Son,97000000.0,Seventh Son,95000000.0,17725785.0,108874967.0,0.1865872105263158,1.0210526315789474,1.1460522842105263
756,102.0,Fantasy,Seventh Son,97000000.0,Seventh Son,95000000.0,17725785.0,108874967.0,0.1865872105263158,1.0210526315789474,1.1460522842105263
764,97.0,Action,Maleficent,517100000.0,Maleficent,180000000.0,241407328.0,758536735.0,1.3411518222222223,2.872777777777778,4.214092972222222
764,97.0,Adventure,Maleficent,517100000.0,Maleficent,180000000.0,241407328.0,758536735.0,1.3411518222222223,2.872777777777778,4.214092972222222
764,97.0,Family,Maleficent,517100000.0,Maleficent,180000000.0,241407328.0,758536735.0,1.3411518222222223,2.872777777777778,4.214092972222222
765,130.0,Action,Fast Five,416300000.0,Fast Five,125000000.0,210031325.0,630163454.0,1.6802506,3.3304,5.041307632
765,130.0,Crime,Fast Five,416300000.0,Fast Five,125000000.0,210031325.0,630163454.0,1.6802506,3.3304,5.041307632
765,130.0,Thriller,Fast Five,416300000.0,Fast Five,125000000.0,210031325.0,630163454.0,1.6802506,3.3304,5.041307632
769,157.0,Drama,Zero Dark Thirty,37100000.0,Zero Dark Thirty,52500000.0,95720716.0,134612435.0,1.8232517333333333,0.7066666666666667,2.564046380952381
769,157.0,Thriller,Zero Dark Thirty,37100000.0,Zero Dark Thirty,52500000.0,95720716.0,134612435.0,1.8232517333333333,0.7066666666666667,2.564046380952381
770,165.0,Drama,Django Unchained,262600000.0,Django Unchained,100000000.0,162805434.0,449948323.0,1.62805434,2.626,4.49948323
770,165.0,Western,Django Unchained,262600000.0,Django Unchained,100000000.0,162805434.0,449948323.0,1.62805434,2.626,4.49948323
771,112.0,Action,American Assassin,31000000.0,American Assassin,63000000.0,36249674.0,68310140.0,0.5753916507936508,0.49206349206349204,1.0842879365079365
771,112.0,Thriller,American Assassin,31000000.0,American Assassin,63000000.0,36249674.0,68310140.0,0.5753916507936508,0.49206349206349204,1.0842879365079365
774,165.0,Action,Transformers: Age of Extinction,858600000.0,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076.0,1.1687575047619048,4.088571428571429,5.2573289333333335
774,165.0,Adventure,Transformers: Age of Extinction,858600000.0,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076.0,1.1687575047619048,4.088571428571429,5.2573289333333335
774,165.0,Sci-Fi,Transformers: Age of Extinction,858600000.0,Transformers: Age of Extinction,210000000.0,245439076.0,1104039076.0,1.1687575047619048,4.088571428571429,5.2573289333333335
775,101.0,Adventure,Rio 2,368600000.0,Rio 2,130000000.0,131538435.0,492846291.0,1.0118341153846153,2.835384615384615,3.7911253153846154
775,101.0,Animation,Rio 2,368600000.0,Rio 2,130000000.0,131538435.0,492846291.0,1.0118341153846153,2.835384615384615,3.7911253153846154
775,101.0,Comedy,Rio 2,368600000.0,Rio 2,130000000.0,131538435.0,492846291.0,1.0118341153846153,2.835384615384615,3.7911253153846154
777,92.0,Adventure,Alvin and the Chipmunks: The Road Chip,148900000.0,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,0.9542998555555555,1.6544444444444444,2.772421733333333
777,92.0,Animation,Alvin and the Chipmunks: The Road Chip,148900000.0,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,0.9542998555555555,1.6544444444444444,2.772421733333333
777,92.0,Comedy,Alvin and the Chipmunks: The Road Chip,148900000.0,Alvin and the Chipmunks: The Road Chip,90000000.0,85886987.0,249517956.0,0.9542998555555555,1.6544444444444444,2.772421733333333
778,107.0,Action,Mortdecai,39600000.0,Mortdecai,60000000.0,7696134.0,30396134.0,0.1282689,0.66,0.5066022333333333
778,107.0,Comedy,Mortdecai,39600000.0,Mortdecai,60000000.0,7696134.0,30396134.0,0.1282689,0.66,0.5066022333333333
778,107.0,Crime,Mortdecai,39600000.0,Mortdecai,60000000.0,7696134.0,30396134.0,0.1282689,0.66,0.5066022333333333
779,107.0,Adventure,Moana,394600000.0,Moana,150000000.0,248757044.0,637517365.0,1.6583802933333334,2.6306666666666665,4.250115766666666
779,107.0,Animation,Moana,394600000.0,Moana,150000000.0,248757044.0,637517365.0,1.6583802933333334,2.6306666666666665,4.250115766666666
779,107.0,Comedy,Moana,394600000.0,Moana,150000000.0,248757044.0,637517365.0,1.6583802933333334,2.6306666666666665,4.250115766666666
784,180.0,Biography,The Wolf of Wall Street,275100000.0,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,1.16900694,2.751,3.89870414
784,180.0,Crime,The Wolf of Wall Street,275100000.0,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,1.16900694,2.751,3.89870414
784,180.0,Drama,The Wolf of Wall Street,275100000.0,The Wolf of Wall Street,100000000.0,116900694.0,389870414.0,1.16900694,2.751,3.89870414
786,105.0,Adventure,The Smurfs 2,276500000.0,The Smurfs 2,110000000.0,71017784.0,348547523.0,0.6456162181818181,2.5136363636363637,3.1686138454545456
786,105.0,Animation,The Smurfs 2,276500000.0,The Smurfs 2,110000000.0,71017784.0,348547523.0,0.6456162181818181,2.5136363636363637,3.1686138454545456
786,105.0,Comedy,The Smurfs 2,276500000.0,The Smurfs 2,110000000.0,71017784.0,348547523.0,0.6456162181818181,2.5136363636363637,3.1686138454545456
793,119.0,Drama,Burlesque,50100000.0,Burlesque,55000000.0,39440655.0,90552675.0,0.7171028181818182,0.9109090909090909,1.6464122727272728
793,119.0,Music,Burlesque,50100000.0,Burlesque,55000000.0,39440655.0,90552675.0,0.7171028181818182,0.9109090909090909,1.6464122727272728
793,119.0,Musical,Burlesque,50100000.0,Burlesque,55000000.0,39440655.0,90552675.0,0.7171028181818182,0.9109090909090909,1.6464122727272728
794,,Drama,Burlesque,50100000.0,Burlesque,55000000.0,39440655.0,90552675.0,0.7171028181818182,0.9109090909090909,1.6464122727272728
795,150.0,Action,The Lone Ranger,171200000.0,The Lone Ranger,275000000.0,89302115.0,260002115.0,0.3247349636363636,0.6225454545454545,0.9454622363636364
795,150.0,Adventure,The Lone Ranger,171200000.0,The Lone Ranger,275000000.0,89302115.0,260002115.0,0.3247349636363636,0.6225454545454545,0.9454622363636364
795,150.0,Western,The Lone Ranger,171200000.0,The Lone Ranger,275000000.0,89302115.0,260002115.0,0.3247349636363636,0.6225454545454545,0.9454622363636364
797,113.0,Action,Gangster Squad,59200000.0,Gangster Squad,60000000.0,46000903.0,104100903.0,0.7666817166666666,0.9866666666666667,1.73501505
797,113.0,Crime,Gangster Squad,59200000.0,Gangster Squad,60000000.0,46000903.0,104100903.0,0.7666817166666666,0.9866666666666667,1.73501505
797,113.0,Drama,Gangster Squad,59200000.0,Gangster Squad,60000000.0,46000903.0,104100903.0,0.7666817166666666,0.9866666666666667,1.73501505
798,119.0,Action,Tomb Raider,216400000.0,Tomb Raider,90000000.0,58250803.0,273477501.0,0.6472311444444444,2.4044444444444446,3.0386389
798,119.0,Adventure,Tomb Raider,216400000.0,Tomb Raider,90000000.0,58250803.0,273477501.0,0.6472311444444444,2.4044444444444446,3.0386389
798,119.0,Fantasy,Tomb Raider,216400000.0,Tomb Raider,90000000.0,58250803.0,273477501.0,0.6472311444444444,2.4044444444444446,3.0386389
803,83.0,Comedy,The Dictator,119700000.0,The Dictator,65000000.0,59650222.0,180148897.0,0.917695723076923,1.8415384615384616,2.7715214923076923
810,91.0,Adventure,Minions,823400000.0,Minions,74000000.0,336045770.0,1160336173.0,4.541159054054054,11.127027027027028,15.680218554054054
810,91.0,Animation,Minions,823400000.0,Minions,74000000.0,336045770.0,1160336173.0,4.541159054054054,11.127027027027028,15.680218554054054
810,91.0,Comedy,Minions,823400000.0,Minions,74000000.0,336045770.0,1160336173.0,4.541159054054054,11.127027027027028,15.680218554054054
822,112.0,Action,Thor: The Dark World,438200000.0,Thor: The Dark World,150000000.0,206362140.0,644602516.0,1.3757476,2.921333333333333,4.297350106666666
822,112.0,Adventure,Thor: The Dark World,438200000.0,Thor: The Dark World,150000000.0,206362140.0,644602516.0,1.3757476,2.921333333333333,4.297350106666666
822,112.0,Fantasy,Thor: The Dark World,438200000.0,Thor: The Dark World,150000000.0,206362140.0,644602516.0,1.3757476,2.921333333333333,4.297350106666666
828,119.0,Comedy,The Internship,48800000.0,The Internship,58000000.0,44672764.0,93672764.0,0.7702200689655172,0.8413793103448276,1.6150476551724138
832,137.0,Action,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
832,137.0,Crime,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
832,137.0,Drama,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
833,100.0,Action,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
833,100.0,Comedy,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
833,100.0,Romance,Killers,51100000.0,Killers,75000000.0,47059963.0,95572749.0,0.6274661733333333,0.6813333333333333,1.27430332
842,110.0,Action,Sucker Punch,53400000.0,Sucker Punch,75000000.0,36392502.0,89758389.0,0.48523336,0.712,1.19677852
842,110.0,Adventure,Sucker Punch,53400000.0,Sucker Punch,75000000.0,36392502.0,89758389.0,0.48523336,0.712,1.19677852
842,110.0,Fantasy,Sucker Punch,53400000.0,Sucker Punch,75000000.0,36392502.0,89758389.0,0.48523336,0.712,1.19677852
849,129.0,Action,Kingsman: The Secret Service,286100000.0,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,1.364486425531915,3.043617021276596,4.303848127659575
849,129.0,Adventure,Kingsman: The Secret Service,286100000.0,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,1.364486425531915,3.043617021276596,4.303848127659575
849,129.0,Comedy,Kingsman: The Secret Service,286100000.0,Kingsman: The Secret Service,94000000.0,128261724.0,404561724.0,1.364486425531915,3.043617021276596,4.303848127659575
851,99.0,Action,London Has Fallen,143200000.0,London Has Fallen,60000000.0,62524260.0,195194085.0,1.042071,2.3866666666666667,3.25323475
851,99.0,Thriller,London Has Fallen,143200000.0,London Has Fallen,60000000.0,62524260.0,195194085.0,1.042071,2.3866666666666667,3.25323475
853,111.0,Drama,Trouble with the Curve,13200000.0,Trouble with the Curve,60000000.0,35763137.0,47818913.0,0.5960522833333334,0.22,0.7969818833333333
853,111.0,Sport,Trouble with the Curve,13200000.0,Trouble with the Curve,60000000.0,35763137.0,47818913.0,0.5960522833333334,0.22,0.7969818833333333
854,119.0,Action,Jumanji: Welcome to the Jungle,557600000.0,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,4.494543511111111,6.195555555555556,10.716624366666666
854,119.0,Adventure,Jumanji: Welcome to the Jungle,557600000.0,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,4.494543511111111,6.195555555555556,10.716624366666666
854,119.0,Comedy,Jumanji: Welcome to the Jungle,557600000.0,Jumanji: Welcome to the Jungle,90000000.0,404508916.0,964496193.0,4.494543511111111,6.195555555555556,10.716624366666666
858,108.0,Animation,Sing,363800000.0,Sing,75000000.0,270329045.0,634454789.0,3.6043872666666665,4.850666666666666,8.459397186666667
858,108.0,Comedy,Sing,363800000.0,Sing,75000000.0,270329045.0,634454789.0,3.6043872666666665,4.850666666666666,8.459397186666667
858,108.0,Family,Sing,363800000.0,Sing,75000000.0,270329045.0,634454789.0,3.6043872666666665,4.850666666666666,8.459397186666667
859,124.0,Action,Allied,79400000.0,Allied,106000000.0,40098064.0,119266661.0,0.37828362264150944,0.7490566037735849,1.125157179245283
859,124.0,Drama,Allied,79400000.0,Allied,106000000.0,40098064.0,119266661.0,0.37828362264150944,0.7490566037735849,1.125157179245283
859,124.0,Romance,Allied,79400000.0,Allied,106000000.0,40098064.0,119266661.0,0.37828362264150944,0.7490566037735849,1.125157179245283
862,105.0,Drama,Fifty Shades Freed,271500000.0,Fifty Shades Freed,55000000.0,100407760.0,371350619.0,1.8255956363636363,4.9363636363636365,6.751829436363637
862,105.0,Romance,Fifty Shades Freed,271500000.0,Fifty Shades Freed,55000000.0,100407760.0,371350619.0,1.8255956363636363,4.9363636363636365,6.751829436363637
862,105.0,Thriller,Fifty Shades Freed,271500000.0,Fifty Shades Freed,55000000.0,100407760.0,371350619.0,1.8255956363636363,4.9363636363636365,6.751829436363637
866,99.0,Adventure,The Nutcracker and the Four Realms,119100000.0,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,0.41278292701279157,0.8961625282167043,1.281368690744921
866,99.0,Family,The Nutcracker and the Four Realms,119100000.0,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,0.41278292701279157,0.8961625282167043,1.281368690744921
866,99.0,Fantasy,The Nutcracker and the Four Realms,119100000.0,The Nutcracker and the Four Realms,132900000.0,54858851.0,170293899.0,0.41278292701279157,0.8961625282167043,1.281368690744921
868,143.0,Action,Man of Steel,377000000.0,Man of Steel,225000000.0,291045518.0,667999518.0,1.2935356355555556,1.6755555555555555,2.9688867466666666
868,143.0,Adventure,Man of Steel,377000000.0,Man of Steel,225000000.0,291045518.0,667999518.0,1.2935356355555556,1.6755555555555555,2.9688867466666666
868,143.0,Sci-Fi,Man of Steel,377000000.0,Man of Steel,225000000.0,291045518.0,667999518.0,1.2935356355555556,1.6755555555555555,2.9688867466666666
869,96.0,Adventure,The Boxtrolls,58400000.0,The Boxtrolls,60000000.0,50837305.0,111946251.0,0.8472884166666667,0.9733333333333334,1.86577085
869,96.0,Animation,The Boxtrolls,58400000.0,The Boxtrolls,60000000.0,50837305.0,111946251.0,0.8472884166666667,0.9733333333333334,1.86577085
869,96.0,Comedy,The Boxtrolls,58400000.0,The Boxtrolls,60000000.0,50837305.0,111946251.0,0.8472884166666667,0.9733333333333334,1.86577085
870,92.0,Adventure,Mr. Peabody & Sherman,164200000.0,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,0.7690098620689655,1.1324137931034484,1.860734
870,92.0,Animation,Mr. Peabody & Sherman,164200000.0,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,0.7690098620689655,1.1324137931034484,1.860734
870,92.0,Comedy,Mr. Peabody & Sherman,164200000.0,Mr. Peabody & Sherman,145000000.0,111506430.0,269806430.0,0.7690098620689655,1.1324137931034484,1.860734
873,123.0,Action,Jason Bourne,253100000.0,Jason Bourne,120000000.0,162192920.0,416168316.0,1.3516076666666668,2.109166666666667,3.4680693
873,123.0,Thriller,Jason Bourne,253100000.0,Jason Bourne,120000000.0,162192920.0,416168316.0,1.3516076666666668,2.109166666666667,3.4680693
882,107.0,Adventure,Rango,122200000.0,Rango,135000000.0,123477607.0,245724600.0,0.9146489407407408,0.9051851851851852,1.8201822222222221
882,107.0,Animation,Rango,122200000.0,Rango,135000000.0,123477607.0,245724600.0,0.9146489407407408,0.9051851851851852,1.8201822222222221
882,107.0,Comedy,Rango,122200000.0,Rango,135000000.0,123477607.0,245724600.0,0.9146489407407408,0.9051851851851852,1.8201822222222221
883,126.0,Action,The Wolverine,282300000.0,The Wolverine,115000000.0,132556852.0,416456852.0,1.1526682782608695,2.4547826086956523,3.6213639304347827
883,126.0,Adventure,The Wolverine,282300000.0,The Wolverine,115000000.0,132556852.0,416456852.0,1.1526682782608695,2.4547826086956523,3.6213639304347827
883,126.0,Sci-Fi,The Wolverine,282300000.0,The Wolverine,115000000.0,132556852.0,416456852.0,1.1526682782608695,2.4547826086956523,3.6213639304347827
889,118.0,Action,Incredibles 2,634200000.0,Incredibles 2,200000000.0,608581744.0,1242520711.0,3.04290872,3.171,6.212603555
889,118.0,Adventure,Incredibles 2,634200000.0,Incredibles 2,200000000.0,608581744.0,1242520711.0,3.04290872,3.171,6.212603555
889,118.0,Animation,Incredibles 2,634200000.0,Incredibles 2,200000000.0,608581744.0,1242520711.0,3.04290872,3.171,6.212603555
891,131.0,Action,Maze Runner: The Scorch Trials,230600000.0,Maze Runner: The Scorch Trials,61000000.0,81697192.0,310566162.0,1.3392982295081968,3.780327868852459,5.09124855737705
